entry_time,exit_time,direction,strategy,entry_price,exit_price,sl_price,tp_price,sl_pips,tp_pips,volume_units,pnl_pips,pnl_usd,exit_reason,bars_held
2023-04-14T21:00:00,2023-04-17T01:00:00,Sell,TrendFollowing,1.09912,1.09844,1.09844,1.09282,31.5,63.0,2000,+6.79,+1.2171,Trail,3
2023-04-18T23:00:00,2023-04-19T07:00:00,Buy,TrendFollowing,1.09747,1.09500,1.09500,1.10241,24.7,49.4,2000,-24.71,-5.0821,SL,7
2023-04-19T08:00:00,2023-04-19T09:00:00,Sell,TrendFollowing,1.09615,1.09579,1.09579,1.09116,25.0,49.9,2000,+3.64,+0.5884,Trail,1
2023-04-21T07:00:00,2023-04-21T09:00:00,Sell,TrendFollowing,1.09407,1.09658,1.09658,1.08904,25.1,50.3,2000,-25.13,-5.1658,SL,2
2023-04-21T18:00:00,2023-04-24T09:00:00,Buy,TrendFollowing,1.09818,1.09976,1.09976,1.10453,31.8,63.5,2000,+15.78,+3.0169,Trail,12
2023-04-25T18:00:00,2023-04-26T07:00:00,Sell,TrendFollowing,1.09675,1.09981,1.09981,1.09064,30.6,61.1,2000,-30.57,-6.2546,SL,10
2023-04-26T10:00:00,2023-04-26T11:00:00,Buy,TrendFollowing,1.10420,1.10516,1.10516,1.11008,29.4,58.8,2000,+9.57,+1.7733,Trail,1
2023-04-28T02:00:00,2023-04-28T05:00:00,Sell,TrendFollowing,1.10257,1.10192,1.10192,1.09669,29.4,58.8,2000,+6.47,+1.1543,Trail,3
2023-05-04T20:00:00,2023-05-05T13:00:00,Sell,TrendFollowing,1.10136,1.09819,1.09819,1.09323,40.6,81.3,1000,+31.66,+3.0962,Trail,14
2023-05-08T06:00:00,2023-05-08T19:00:00,Buy,TrendFollowing,1.10399,1.10102,1.10102,1.10993,29.7,59.4,2000,-29.70,-6.0793,SL,9
2023-05-11T03:00:00,2023-05-11T04:00:00,Buy,TrendFollowing,1.09816,1.09744,1.09526,1.10396,29.0,58.0,2000,-7.20,-1.5800,StratExit,1
2023-05-11T04:00:00,2023-05-11T07:00:00,Sell,TrendFollowing,1.09734,1.09395,1.09395,1.09172,28.1,56.2,2000,+33.87,+6.6334,Trail,3
2023-05-21T23:00:00,2023-05-23T08:00:00,Buy,TrendFollowing,1.08179,1.07859,1.07859,1.08819,32.0,64.0,2000,-32.00,-6.5409,SL,25
2023-05-30T20:00:00,2023-05-31T04:00:00,Buy,TrendFollowing,1.07309,1.07017,1.07017,1.07893,29.2,58.4,2000,-29.18,-5.9762,SL,6
2023-05-31T04:00:00,2023-05-31T07:00:00,Sell,TrendFollowing,1.06967,1.06894,1.06894,1.06431,26.8,53.6,2000,+7.34,+1.3281,Trail,3
2023-06-01T13:00:00,2023-06-01T15:00:00,Buy,TrendFollowing,1.07090,1.07291,1.07291,1.07762,33.6,67.2,1000,+20.10,+1.9405,Trail,1
2023-06-04T22:00:00,2023-06-05T02:00:00,Sell,TrendFollowing,1.07053,1.07005,1.07005,1.06501,27.6,55.2,2000,+4.75,+0.8105,Trail,3
2023-06-06T05:00:00,2023-06-06T09:00:00,Buy,TrendFollowing,1.07244,1.07036,1.07036,1.07661,20.8,41.7,3000,-20.83,-6.4596,SL,4
2023-06-06T10:00:00,2023-06-06T13:00:00,Sell,TrendFollowing,1.06910,1.06757,1.06757,1.06441,23.4,46.9,2000,+15.31,+2.9216,Trail,2
2023-06-08T00:00:00,2023-06-08T09:00:00,Buy,TrendFollowing,1.07079,1.07205,1.07205,1.07582,25.2,50.3,2000,+12.56,+2.3728,Trail,9
2023-06-12T03:00:00,2023-06-12T08:00:00,Sell,TrendFollowing,1.07374,1.07590,1.07590,1.06941,21.6,43.3,3000,-21.63,-6.6980,SL,5
